Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags,Price_EUR,Tag_Region,Rating,Unit,Section,ComplexList
Brook Manor Lodge,https://brookmanorlodge.com/,3.53667E+11,-9.7462859,52.2833714,Kerry,Tralee,Republic of Ireland,B&B,1091,B&B_Kerry,5,Sect,87,"[5, 0]"
"Bloomfield House Hotel, Leisure Club & Spa",https://www.bloomfieldhousehotel.ie/,3.53449E+11,-7.3623293,53.4886674,Westmeath,Mullingar,Republic of Ireland,Hotel,1090,Hotel_Westmeath,4,Lot,69,"[3, 8, 9]"
Barkers,https://www.facebook.com/BarkersBandB,+353(0)657084408,-9.426724,52.850925,Clare,Milltown Malbay,Republic of Ireland,"B&B,Welcome Standard",1045,"B&B,Welcome Standard_Clare",3,Lot,28,"[7, 0, 0, 7]"
Powerscourt Hotel Resort Spa,http://www.powerscourthotel.com/,35312748888,-6.180321,53.185287,Wicklow,Enniskerry,Republic of Ireland,Hotel,822,Hotel_Wicklow,2,Div,68,"[5, 6, 3]"
Prison House Self-Catering,,3.53879E+11,-9.1421534,53.8333052,Mayo,Balla,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",881,"Self Catering Accommodation,Welcome Standard_Mayo",5,Blk,16,"[7, 2, 6, 1]"
Gabriel House,https://www.gabriel-house.com/,3.53215E+11,-8.4583896,51.902932,Cork,Cork City,Republic of Ireland,"B&B,Welcome Standard",1104,"B&B,Welcome Standard_Cork",2,Blk,45,"[7, 9, 0]"
Abbeyville House,http://www.abbeyvillehouse.com,+353(0)2532767,-8.275465,52.140915,Cork,Fermoy,Republic of Ireland,B&B,691,B&B_Cork,3,Blk,31,"[5, 6, 7, 0]"
Kay’s House,https://kayshousedoolin.com/,3.53657E+11,-9.3553752,53.0069999,Clare,Doolin,Republic of Ireland,B&B,1098,B&B_Clare,4,Zone,99,"[2, 1, 4, 0]"
Liss Ard Estate,https://lissardestate.ie/,+353(0)2840000,-9.250505317,51.52949496,Cork,Skibbereen,Republic of Ireland,Hotel,1153,Hotel_Cork,5,Lot,4,"[5, 5, 0, 7]"
Asgard Apartments,https://www.westportcoasthotel.ie/Apartment.html,3539829000,-9.5496282,53.7996855,Mayo,Westport,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",1009,"Self Catering Accommodation,Welcome Standard_Mayo",5,Blk,85,"[2, 3]"
Wild Meadow Huts,https://wildmeadowhuts.ie/,3.53877E+11,-9.374598,53.0193499,Clare,Doolin,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Camping,Glamping",805,"Self Catering Accommodation,Welcome Standard,Camping,Glamping_Clare",1,Zone,28,"[4, 8, 9, 7]"
Sunville,https://www.sunvillebb.ie/,+353(0)214646271,-8.060519813,51.83767781,Cork,Ballycotton,Republic of Ireland,B&B,936,B&B_Cork,5,Blk,4,"[7, 2]"
Hyatt Centric Hotel Dublin,http://www.hyattcentricthelibertiesdublin.com,35314168300,-6.2735888,53.3390673,Dublin,Dublin City,Republic of Ireland,Hotel,630,Hotel_Dublin,1,Lot,66,"[9, 0, 0, 6, 1]"
Orlagh House,https://orlaghestate.ie,3.53873E+11,-6.3302721,53.2614722,Dublin,Rathfarnham,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",1160,"Self Catering Accommodation,Welcome Standard_Dublin",3,Blk,68,"[5, 5, 8, 2, 5]"
Park Residence at Herbert Park Hotel,https://www.herbertparkhotel.ie/parkresidence.html,35316672200,-6.2322773,53.3282305,Dublin,Ballsbridge,Republic of Ireland,Hotel,805,Hotel_Dublin,5,Div,15,"[0, 1, 1, 3, 1]"
Luttrellstown Castle Resort,https://www.luttrellstowncastle.com/,35318609600,-6.4222378,53.3794206,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard",634,"B&B,Welcome Standard_Dublin",4,Div,4,"[8, 4]"
O'Neills Victorian Pub and Townhouse,https://www.oneillsdublin.com,3.53874E+11,-6.2524708,53.344885,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard",1077,"B&B,Welcome Standard_Dublin",5,Div,12,"[4, 9, 4]"
Zanzibar Locke,https://www.lockeliving.com/en/dublin/zanzibar-locke,35314363701,-6.2641477,53.3465245,Dublin,Dublin City,Republic of Ireland,Hotel,995,Hotel_Dublin,2,Lot,41,"[9, 0, 4]"
Trinity Townhouse Hotel,https://www.trinitytownhousehotel.com/,35316170900,-6.2564472,53.3419624,Dublin,Dublin City,Republic of Ireland,Hotel,974,Hotel_Dublin,2,Lot,14,"[5, 8, 8, 3]"
Bunk Campers,https://www.bunkcampers.com/en/campervan-hire-locations/ireland/,4.42891E+11,-6.2338688,53.4111321,Dublin,Santry,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",632,"Self Catering Accommodation,Welcome Standard_Dublin",2,Zone,70,"[2, 2, 9, 0, 3]"
Wren Urban Nest,https://www.wrenhotel.ie/,35312234555,-6.2625085,53.3435174,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard",1051,"B&B,Welcome Standard_Dublin",2,Zone,8,"[4, 8, 2, 5]"
Staycity Aparthotels Dublin Castle,https://www.staycity.com/dublin/chancery-lane/,35316776603,-6.269929,53.3415004,Dublin,Dublin City,Republic of Ireland,Hotel,983,Hotel_Dublin,4,Blk,79,"[2, 1]"
Keavan's Port,https://www.jdwetherspoon.com/hotels/republic-of-ireland/county-dublin/keavans-port-hotel,35314054790,-6.2652372,53.3333441,Dublin,Dublin City,Republic of Ireland,Hotel,1076,Hotel_Dublin,3,Div,87,"[2, 6, 3, 5]"
Beckett Locke,https://www.lockeliving.com/en/dublin/beckett-locke,35314363705,-6.229393,53.3478359,Dublin,Dublin City,Republic of Ireland,Hotel,1097,Hotel_Dublin,4,Zone,71,"[8, 0, 7, 9, 6]"
Highfield House Dublin ,https://www.highfieldhouse.ie/,35315240111,-6.2777906,53.3561566,Dublin,Dublin City,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",727,"Self Catering Accommodation,Welcome Standard_Dublin",3,Sect,94,"[6, 6]"
Inchicore Suites,https://www.canbe.ie/inchicore-studios.html,35312196539,-6.3254292,53.3363276,Dublin,Inchicore,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",726,"Self Catering Accommodation,Welcome Standard_Dublin",2,Div,93,"[4, 5, 6, 4]"
Staycity Aparthotels Dublin Tivoli,https://www.staycity.com/dublin/tivoli/,35315567890,-6.2758835,53.3423074,Dublin,Dublin City,Republic of Ireland,Hotel,1155,Hotel_Dublin,1,Blk,5,"[7, 3, 6, 7, 4]"
Staycity Dublin Mark Street,https://www.staycity.com/dublin/mark-street,35315390900,-6.2515813,53.345202,Dublin,Dublin City,Republic of Ireland,Hotel,919,Hotel_Dublin,3,Blk,34,"[1, 3, 7, 8]"
Dublin One ,https://dublinonehotel.com/,35315567170,-6.260035,53.3596548,Dublin,Dublin City,Republic of Ireland,Hotel,863,Hotel_Dublin,5,Blk,76,"[6, 3, 7, 3]"
Point A Parnell Street,https://www.pointahotels.com/our-hotels/dublin/,35312210400,-6.2628557,53.3516488,Dublin,Dublin City,Republic of Ireland,Hotel,772,Hotel_Dublin,5,Blk,34,"[2, 6]"
Arthaus Hotel,https://www.arthausdublin.ie/,35312555700,-6.2641031,53.3395362,Dublin,Dublin City,Republic of Ireland,Hotel,984,Hotel_Dublin,2,Zone,73,"[4, 8, 7, 5, 8]"
Eccles Townhouse,https://www.ecclestownhouse.com/,35318307929,-6.263956,53.357503,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard",1053,"B&B,Welcome Standard_Dublin",3,Div,77,"[4, 7, 6]"
Griffith Halls of Residence,https://www.griffithrooms.ie/,35314163380,-6.2792301,53.3303718,Dublin,Dublin City,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",601,"Self Catering Accommodation,Welcome Standard_Dublin",4,Div,99,"[4, 9, 0, 0]"
Travelodge Plus Dublin City Centre,https://www.travelodge.ie/rooms/travelodge-dublin-city-centre/,35315259500,-6.251833,53.3459979,Dublin,Dublin City,Republic of Ireland,Hotel,932,Hotel_Dublin,4,Lot,33,"[0, 3, 5]"
Maldron Hotel Tallaght,http://www.maldronhoteltallaght.com/,+353(0)14685400,-6.376271,53.28395,Dublin,Tallaght,Republic of Ireland,Hotel,1197,Hotel_Dublin,1,Zone,35,"[2, 2, 6]"
The Wilder,https://www.thewilder.ie/en/,+353(0)19696598,-6.257525732,53.3324256,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard",768,"B&B,Welcome Standard_Dublin",3,Blk,3,"[7, 5, 1, 2, 4]"
The Westin Dublin,http://www.thewestindublin.com/,35316451000,-6.258875,53.345644,Dublin,Dublin City,Republic of Ireland,Hotel,768,Hotel_Dublin,1,Zone,29,"[6, 3]"
Kelly's Hotel,http://www.kellysdublin.com,35316480010,-6.264670713,53.3419899,Dublin,Dublin City,Republic of Ireland,Hotel,1127,Hotel_Dublin,1,Blk,28,"[2, 4, 7, 2, 7]"
"Citywest Hotel, Leisure & Events",https://www.facebook.com/citywesthoteldublin,+353(0)14010500,-6.450051,53.285947,Dublin,Saggart,Republic of Ireland,Hotel,637,Hotel_Dublin,4,Blk,45,"[6, 4, 9, 7]"
DCU Summer Accommodation Glasnevin,http://dcurooms.com/dcu-glasnevin/overview,+353(0)17008037,-6.258521077,53.38450755,Dublin,Glasnevin,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",838,"Self Catering Accommodation,Welcome Standard_Dublin",1,Blk,42,"[5, 9]"
Dylan Hotel,http://www.dylan.ie,+353(0)16603000,-6.242103406,53.33380474,Dublin,Dublin City,Republic of Ireland,Hotel,875,Hotel_Dublin,2,Div,85,"[5, 7, 2]"
Gate Hotel,https://www.gatehotel.ie/,35318745253,-6.2606074,53.3527726,Dublin,Dublin City,Republic of Ireland,Hotel,1079,Hotel_Dublin,3,Lot,77,"[5, 1, 1, 5]"
The Fleet  ,https://www.fleethoteltemplebar.com/,35316708124,-6.259793,53.345873,Dublin,Dublin City,Republic of Ireland,Hotel,677,Hotel_Dublin,4,Sect,73,"[9, 5]"
King Sitric Guesthouse,https://www.kingsitric.ie/guesthouse,35318325235,-6.063433353,53.38828818,Dublin,Howth,Republic of Ireland,Guesthouse,860,Guesthouse_Dublin,3,Sect,1,"[3, 2, 4, 7]"
"The Morrison Dublin, Curio Collection by Hilton",https://www.morrisonhotel.ie/,35318872400,-6.266094,53.346516,Dublin,Dublin City,Republic of Ireland,Hotel,691,Hotel_Dublin,1,Div,47,"[2, 1, 5]"
Travelodge Dublin Phoenix Park,https://www.travelodge.ie/hotels/228/Dublin-Phoenix-Park-hotel,35318202626,-6.355267,53.380274,Dublin,Dublin City,Republic of Ireland,Hotel,1073,Hotel_Dublin,4,Lot,73,"[5, 2, 2, 3]"
Conrad Dublin,http://www.conraddublin.com,35316028900,-6.257700045,53.33496102,Dublin,Dublin City,Republic of Ireland,Hotel,980,Hotel_Dublin,5,Blk,25,"[2, 9, 3]"
Temple Bar Inn,http://www.templebarinn.com,+353(0)14845010,-6.259695351,53.3457515,Dublin,Dublin City,Republic of Ireland,Hotel,898,Hotel_Dublin,5,Lot,43,"[6, 8, 4]"
Castleknock Hotel,https://www.facebook.com/CastleknockHotel?ref=hl,+353(0)16406300,-6.389786,53.365971,Dublin,Castleknock,Republic of Ireland,Hotel,836,Hotel_Dublin,4,Lot,72,"[0, 5, 0, 1]"
Travelodge Dublin Airport,https://www.travelodge.ie/hotels/227/Dublin-Airport-North-Swords-hotel,35318409233,-6.223603916,53.4493092,Dublin,Swords,Republic of Ireland,Hotel,692,Hotel_Dublin,3,Div,79,"[2, 0, 1, 7]"
Maples House Hotel,http://www.mapleshousehotel.ie/,+353(0)18304227,-6.265321085,53.3662358,Dublin,Glasnevin,Republic of Ireland,Hotel,1154,Hotel_Dublin,5,Div,85,"[3, 9, 3, 8]"
Clayton Hotel Charlemont,https://claytonhotelcharlemont.com,+353(0)19606700,-6.261178566,53.33074435,Dublin,Dublin City,Republic of Ireland,Hotel,989,Hotel_Dublin,3,Blk,43,"[0, 1, 2]"
Hilton Dublin Kilmainham,https://www.hilton.com/en/hotels/dubkmhi-hilton-dublin-kilmainham/,+353(0)14201800,-6.308464,53.342353,Dublin,Dublin City,Republic of Ireland,Hotel,791,Hotel_Dublin,1,Div,40,"[1, 3]"
Dublin Skylon Hotel,http://www.dublinskylonhotel.com,+353(0)18843900,-6.253085283,53.37264299,Dublin,Drumcondra,Republic of Ireland,Hotel,848,Hotel_Dublin,5,Blk,38,"[2, 2, 9, 2, 8]"
Fitzsimons Hotel,http://www.facebook.com/fitzsimonsbar,+353(0)16779315,-6.26514482,53.34554437,Dublin,Dublin City,Republic of Ireland,Hotel,1036,Hotel_Dublin,2,Div,67,"[9, 5, 5, 2]"
Premier Inn Dublin Airport,https://www.premierinn.com/gb/en/hotels/republic-of-ireland/dublin/swords/dublin-airport.html,+353(0)18957777,-6.226189,53.444957,Dublin,Dublin Airport,Republic of Ireland,Hotel,1032,Hotel_Dublin,5,Lot,42,"[6, 9, 0, 1]"
Phoenix Park Hotel,http://www.phoenixparkhotel.ie,+353(0)16772870,-6.294790714,53.34836424,Dublin,Dublin City,Republic of Ireland,Hotel,877,Hotel_Dublin,2,Lot,40,"[7, 0]"
Brookman Town Homes – Donnybrook Manor,http://www.brookman.ie,+353(0)12839088,-6.238231,53.320919,Dublin,Dublin City,Republic of Ireland,Self Catering Accommodation,782,Self Catering Accommodation_Dublin,5,Sect,17,"[3, 2, 9, 7, 5]"
Camden Court Hotel,https://www.camdencourthotel.com/,+353(0)14759666,-6.264507,53.333103,Dublin,Dublin City,Republic of Ireland,Hotel,996,Hotel_Dublin,3,Lot,48,"[7, 6, 3, 9, 7]"
Leeson Bridge House,http://www.leesonbridgehouse.ie,+353(0)16681000,-6.252968,53.331714,Dublin,Dublin City,Republic of Ireland,Guesthouse,995,Guesthouse_Dublin,3,Div,24,"[9, 5, 3, 9, 9]"
McGettigan's Townhouse,http://mcgettiganstownhouse.com,+353(0)18373544,-6.28027292,53.34728097,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard",960,"B&B,Welcome Standard_Dublin",2,Zone,52,"[6, 6]"
Royal Marine Hotel,https://www.facebook.com/RoyalMarineHotel,+353(0)12300030,-6.133878,53.292249,Dublin,Dún Laoghaire,Republic of Ireland,Hotel,643,Hotel_Dublin,5,Zone,88,"[9, 2, 9, 6]"
Almanii B&B,http://www.almanii.com,+353(0)18574902,-6.244355,53.387318,Dublin,Dublin City,Republic of Ireland,B&B,884,B&B_Dublin,1,Sect,77,"[5, 1]"
O'Shea's Hotel,https://osheasoftalbotstreet.com/,+353(0)18365670,-6.254931,53.350774,Dublin,Dublin City,Republic of Ireland,Hotel,968,Hotel_Dublin,3,Sect,48,"[7, 9, 6, 3, 4]"
Harrington Hall,http://www.harringtonhall.com,+353(0)14753497,-6.263004,53.334973,Dublin,Dublin City,Republic of Ireland,Guesthouse,1170,Guesthouse_Dublin,2,Sect,97,"[1, 8, 4, 5, 6]"
Maldron Hotel Dublin Airport,https://www.maldronhoteldublinairport.com/,+353(0)18080500,-6.233530622,53.42774299,Dublin,Dublin Airport,Republic of Ireland,Hotel,915,Hotel_Dublin,3,Div,98,"[1, 1]"
The Green,https://www.thegreenhotel.ie/,+353(0)16073600,-6.263444,53.337395,Dublin,Dublin City,Republic of Ireland,Hotel,805,Hotel_Dublin,2,Sect,44,"[0, 6, 1, 7, 9]"
Bracken Court,https://www.brackencourt.ie,+353(0)18413333,-6.182941,53.608928,Dublin,Balbriggan,Republic of Ireland,Hotel,934,Hotel_Dublin,4,Sect,76,"[2, 4, 6]"
The Shelbourne,http://theshelbourne.com,35316634500,-6.2560138,53.3389725,Dublin,Dublin City,Republic of Ireland,Hotel,706,Hotel_Dublin,2,Sect,34,"[6, 5, 6, 2]"
Clayton Hotel Dublin Airport,https://www.claytonhoteldublinairport.com/,+353(0)18711000,-6.218040482,53.41191698,Dublin,Dublin Airport,Republic of Ireland,Hotel,654,Hotel_Dublin,1,Lot,87,"[9, 5]"
Clayton Hotel Cardiff Lane,https://www.claytonhotelcardifflane.com/,+353(0)16439500,-6.24113,53.345259,Dublin,Dublin City,Republic of Ireland,Hotel,1007,Hotel_Dublin,1,Sect,37,"[6, 4, 5, 6, 1]"
Marine Hotel,https://www.facebook.com/MarineHotelSutton,+353(0)18390000,-6.110418,53.388729,Dublin,Sutton,Republic of Ireland,Hotel,1192,Hotel_Dublin,4,Div,26,"[7, 0, 0]"
The Mont,https://www.themonthotel.ie/,+353(0)16073800,-6.250999,53.341397,Dublin,Dublin City,Republic of Ireland,Hotel,1108,Hotel_Dublin,2,Sect,14,"[5, 2]"
Maldron Hotel Pearse Street,http://www.maldronhotelpearsestreet.com/,+353(0)16703666,-6.24411,53.343275,Dublin,Dublin City,Republic of Ireland,Hotel,950,Hotel_Dublin,2,Zone,84,"[1, 2, 0]"
Fitzwilliam Townhouse,http://www.fitzwilliamtownhouse.com,+353(0)16625155,-6.249113038,53.33654087,Dublin,Dublin City,Republic of Ireland,Guesthouse,624,Guesthouse_Dublin,4,Zone,30,"[4, 1, 5, 9, 8]"
The Gibson Hotel,https://www.thegibsonhotel.ie,35316815000,-6.2287761,53.3485796,Dublin,Dublin City,Republic of Ireland,Hotel,1193,Hotel_Dublin,2,Sect,81,"[4, 3, 3, 3, 9]"
The Marker Hotel,http://www.themarkerhoteldublin.com/,+353(0)16875100,-6.238869447,53.34452602,Dublin,Dublin City,Republic of Ireland,Hotel,870,Hotel_Dublin,2,Zone,9,"[8, 9]"
Radisson Blu Royal Hotel Dublin,https://www.radissonhotels.com/en-us/hotels/radisson-blu-dublin,+353(0)18982900,-6.268215,53.34094,Dublin,Dublin City,Republic of Ireland,Hotel,774,Hotel_Dublin,2,Blk,50,"[6, 8, 0, 8, 5]"
The Shoreline Hotel,http://www.shorelinehotel.ie,+353(0)18436153,-6.115258942,53.47860412,Dublin,Donabate,Republic of Ireland,Hotel,1136,Hotel_Dublin,2,Zone,43,"[0, 9, 5, 1, 5]"
Uppercross House Hotel,http://www.uppercrosshousehotel.com,+353(0)14975486,-6.265201,53.320834,Dublin,Dublin City,Republic of Ireland,Hotel,1048,Hotel_Dublin,4,Lot,44,"[0, 5]"
Redbank House,http://www.redbank.ie/,+353(0)18491005,-6.109148,53.579732,Dublin,Skerries,Republic of Ireland,Guesthouse,1050,Guesthouse_Dublin,3,Sect,17,"[1, 2, 3, 5, 0]"
Maldron Hotel Smithfield,https://www.maldronhotelsmithfield.com/,+353(0)14850900,-6.278595,53.349367,Dublin,Dublin City,Republic of Ireland,Hotel,766,Hotel_Dublin,5,Lot,8,"[4, 9, 3, 4]"
The Alex,https://www.facebook.com/TheAlexDublin/,+353(0)16073900,-6.249085,53.341851,Dublin,Dublin City,Republic of Ireland,Hotel,1196,Hotel_Dublin,4,Sect,35,"[9, 8]"
Blooms Hotel,https://www.blooms.ie/,+353(0)16715622,-6.262143,53.344811,Dublin,Dublin City,Republic of Ireland,Hotel,872,Hotel_Dublin,1,Lot,47,"[4, 8, 2]"
Holiday Inn Express Dublin City Centre,https://www.hiexdublincc.com/,+353(0)12788099,-6.260844966,53.35218727,Dublin,Dublin City,Republic of Ireland,Hotel,919,Hotel_Dublin,2,Div,79,"[2, 7]"
West County Hotel,http://www.westcountyhotel.ie,+353(0)16264011,-6.355900796,53.3513533,Dublin,Dublin City,Republic of Ireland,Hotel,1051,Hotel_Dublin,2,Blk,46,"[0, 1]"
Hotel Saint George,https://www.hotelstgeorgedublin.com/,+353(0)18745611,-6.262318627,53.35383382,Dublin,Dublin City,Republic of Ireland,Hotel,996,Hotel_Dublin,3,Zone,25,"[8, 9, 2, 4, 4]"
Mespil Hotel,http://www.mespil.com,+353(0)14884600,-6.246573483,53.33329991,Dublin,Dublin City,Republic of Ireland,Hotel,703,Hotel_Dublin,2,Zone,26,"[0, 5, 0, 2]"
The Mayson,https://themayson.ie,+353(0)12457900,-6.232634498,53.34721215,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard",781,"B&B,Welcome Standard_Dublin",5,Sect,61,"[6, 8, 6]"
Number 31,http://www.number31.ie,+353(0)16765011,-6.253621,53.333404,Dublin,Dublin City,Republic of Ireland,Guesthouse,817,Guesthouse_Dublin,2,Sect,44,"[5, 5, 1]"
Roganstown Hotel and Country Club,http://www.roganstown.com,+353(0)18433118,-6.271494,53.487382,Dublin,Swords,Republic of Ireland,Hotel,1169,Hotel_Dublin,3,Div,90,"[9, 2, 1, 1, 6]"
Arlington Hotel O'Connell Bridge,http://www.arlington.ie,+353(0)18049100,-6.260918,53.347243,Dublin,Dublin City,Republic of Ireland,Hotel,1029,Hotel_Dublin,1,Blk,44,"[1, 6]"
Trinity College Dublin Campus Accommodation,https://tcd.ie/summeraccommodation/city-centre/trinity-campus/,+353(0)18961177,-6.259064985,53.34446417,Dublin,Dublin City,Republic of Ireland,Self Catering Accommodation,820,Self Catering Accommodation_Dublin,5,Div,57,"[0, 0]"
Waterloo House,http://www.waterloohouse.ie,35316601888,-6.243476,53.331581,Dublin,Dublin City,Republic of Ireland,Guesthouse,1041,Guesthouse_Dublin,5,Lot,7,"[3, 2, 6, 1]"
Plaza Hotel,http://www.plazahotel.ie,+353(0)14624200,-6.367359,53.28571,Dublin,Tallaght,Republic of Ireland,Hotel,1043,Hotel_Dublin,4,Div,20,"[4, 6, 6, 6]"
Temple Bar Lane,http://www.templebarlane.com,+353(0)16716277,-6.26417057,53.34515532,Dublin,Dublin City,Republic of Ireland,Self Catering Accommodation,836,Self Catering Accommodation_Dublin,2,Lot,85,"[1, 5]"
Buswells Hotel,http://www.buswells.ie,+353(0)16146500,-6.25578,53.340756,Dublin,Dublin City,Republic of Ireland,Hotel,842,Hotel_Dublin,1,Div,35,"[4, 6]"
Hotel 7,https://hotel7dublin.com/,+353(0)18737777,-6.26279862,53.35508118,Dublin,Dublin City,Republic of Ireland,Hotel,1137,Hotel_Dublin,4,Div,42,"[6, 9, 5, 4, 2]"
Rochestown Lodge Hotel and Leisure Club,http://www.rochestownlodge.com/,+353(0)12853555,-6.141672548,53.26956797,Dublin,Dún Laoghaire,Republic of Ireland,Hotel,937,Hotel_Dublin,3,Lot,59,"[8, 3, 0, 0]"
Red Cow Moran Hotel,https://www.facebook.com/redcowmoranhotel/,+353(0)14593650,-6.363908,53.318877,Dublin,Clondalkin,Republic of Ireland,Hotel,689,Hotel_Dublin,5,Div,6,"[6, 1, 0, 6]"
Clayton Hotel Burlington Road,http://www.claytonhotelburlingtonroad.com,+353(0)16185600,-6.249098663,53.33018376,Dublin,Dublin City,Republic of Ireland,Hotel,1032,Hotel_Dublin,4,Sect,51,"[4, 2, 7]"
Dublin Citi Hotel,https://www.dublincitihotel.com/,35316794455,-6.263613,53.344328,Dublin,Dublin City,Republic of Ireland,Hotel,954,Hotel_Dublin,3,Lot,35,"[0, 0, 5, 6]"
Generator Hostel Dublin,http://generatorhostels.com/en/dublin/,+353(0)19010222,-6.277926279,53.34814377,Dublin,Dublin City,Republic of Ireland,Hostel,905,Hostel_Dublin,5,Sect,15,"[1, 6]"
Louis Fitzgerald Hotel,http://www.louisfitzgeraldhotel.com/,+353(0)14033300,-6.384259,53.315561,Dublin,Dublin City,Republic of Ireland,Hotel,1035,Hotel_Dublin,5,Zone,42,"[1, 6, 0]"
The Ripley Court Hotel,http://www.ripleycourt.com,+353(0)18365892,-6.251813,53.351306,Dublin,Dublin City,Republic of Ireland,Hotel,1145,Hotel_Dublin,3,Blk,45,"[7, 2]"
Camden Street Hotel,http://www.camdenstreethotel.com,+353(0)14780808,-6.265624,53.33594,Dublin,Dublin City,Republic of Ireland,Hotel,798,Hotel_Dublin,1,Zone,19,"[9, 2]"
Lansdowne Hotel,http://www.lansdownehotel.ie,+353(0)16682522,-6.241276335,53.33227139,Dublin,Ballsbridge,Republic of Ireland,Hotel,851,Hotel_Dublin,1,Zone,54,"[8, 9, 8, 3]"
Bonnington Hotel,https://www.bonningtondublin.com/,+353(0)18373544,-6.246057032,53.3774286,Dublin,Drumcondra,Republic of Ireland,Hotel,713,Hotel_Dublin,3,Sect,74,"[0, 3, 1, 5, 8]"
